"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
14,4 Aug 2023 22:17:33.063,4 Aug 2023 22:24:29.368,416.305
15,5 Aug 2023 00:03:43.241,5 Aug 2023 00:10:23.576,400.335
16,5 Aug 2023 01:49:19.482,5 Aug 2023 01:55:42.639,383.158
17,5 Aug 2023 20:03:56.929,5 Aug 2023 20:09:14.423,317.494
18,5 Aug 2023 21:48:10.290,5 Aug 2023 21:55:07.626,417.336
19,5 Aug 2023 23:34:19.573,5 Aug 2023 23:40:59.423,399.850
20,6 Aug 2023 01:19:57.796,6 Aug 2023 01:26:28.937,391.141
21,6 Aug 2023 19:35:12.792,6 Aug 2023 19:39:44.509,271.717
22,6 Aug 2023 21:18:48.451,6 Aug 2023 21:25:46.016,417.565
23,6 Aug 2023 23:04:55.490,6 Aug 2023 23:11:35.472,399.981
24,7 Aug 2023 00:50:36.414,7 Aug 2023 00:57:13.311,396.897
25,7 Aug 2023 02:37:36.643,7 Aug 2023 02:39:46.097,129.453
26,7 Aug 2023 19:06:45.081,7 Aug 2023 19:10:10.916,205.835
27,7 Aug 2023 20:49:27.716,7 Aug 2023 20:56:24.472,416.757
28,7 Aug 2023 22:35:31.042,7 Aug 2023 22:42:11.482,400.440
29,8 Aug 2023 00:21:15.216,8 Aug 2023 00:27:56.109,400.893
30,8 Aug 2023 02:07:43.005,8 Aug 2023 02:10:54.189,191.184

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 21:10:08.925,1 Aug 2023 21:13:32.655,203.730
2,1 Aug 2023 22:52:50.309,1 Aug 2023 22:59:46.991,416.682
3,2 Aug 2023 00:38:53.398,2 Aug 2023 00:45:33.871,400.473
4,2 Aug 2023 02:24:37.754,2 Aug 2023 02:31:18.815,401.061
5,2 Aug 2023 04:11:04.313,2 Aug 2023 04:14:17.918,193.605
6,2 Aug 2023 20:41:17.182,2 Aug 2023 20:43:53.430,156.248
7,2 Aug 2023 22:23:29.648,2 Aug 2023 22:30:25.464,415.817
8,3 Aug 2023 00:09:28.629,3 Aug 2023 00:16:09.943,401.313
9,3 Aug 2023 01:55:16.645,3 Aug 2023 02:02:00.057,403.412
10,3 Aug 2023 03:41:25.134,3 Aug 2023 03:45:16.058,230.924
11,3 Aug 2023 20:12:29.494,3 Aug 2023 20:14:04.210,94.715
12,3 Aug 2023 21:54:09.538,3 Aug 2023 22:01:03.850,414.312
13,3 Aug 2023 23:40:03.626,3 Aug 2023 23:46:46.154,402.529
14,4 Aug 2023 01:25:55.515,4 Aug 2023 01:32:39.932,404.417
15,4 Aug 2023 03:11:52.114,4 Aug 2023 03:16:09.053,256.939
16,4 Aug 2023 21:24:50.968,4 Aug 2023 21:31:42.046,411.078
17,4 Aug 2023 23:10:38.498,4 Aug 2023 23:17:22.564,404.066
18,5 Aug 2023 00:56:34.285,5 Aug 2023 01:03:18.633,404.347
19,5 Aug 2023 02:42:22.593,5 Aug 2023 02:46:58.677,276.084
20,5 Aug 2023 20:55:32.014,5 Aug 2023 21:02:19.943,407.929
21,5 Aug 2023 22:41:13.360,5 Aug 2023 22:47:59.227,405.866
22,6 Aug 2023 00:27:12.868,6 Aug 2023 00:33:56.709,403.840
23,6 Aug 2023 02:12:55.407,6 Aug 2023 02:17:50.029,294.622
24,6 Aug 2023 20:26:14.971,6 Aug 2023 20:32:57.412,402.440
25,6 Aug 2023 22:11:48.256,6 Aug 2023 22:18:36.169,407.913
26,6 Aug 2023 23:57:51.192,7 Aug 2023 00:04:34.587,403.396
27,7 Aug 2023 01:43:29.785,7 Aug 2023 01:48:42.981,313.196
28,7 Aug 2023 19:56:59.560,7 Aug 2023 20:03:34.299,394.739
29,7 Aug 2023 21:42:23.178,7 Aug 2023 21:49:13.422,410.244
30,7 Aug 2023 23:28:29.194,7 Aug 2023 23:35:12.024,402.830
31,8 Aug 2023 01:14:05.304,8 Aug 2023 01:19:40.182,334.878

