"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
2 Oct 2023 03:50:37.481,2 Oct 2023 03:58:02.618,445.137
2 Oct 2023 03:51:08.713,2 Oct 2023 03:58:31.701,442.988
2 Oct 2023 03:51:32.154,2 Oct 2023 03:59:36.267,484.113
2 Oct 2023 03:51:32.154,2 Oct 2023 03:59:36.267,484.113
2 Oct 2023 03:52:11.175,2 Oct 2023 03:59:55.972,464.797
2 Oct 2023 03:52:11.923,2 Oct 2023 04:00:06.395,474.472
2 Oct 2023 03:52:16.368,2 Oct 2023 04:00:14.486,478.118
2 Oct 2023 03:52:17.355,2 Oct 2023 03:58:41.603,384.247
2 Oct 2023 03:53:06.536,2 Oct 2023 04:00:08.160,421.624
2 Oct 2023 03:53:47.468,2 Oct 2023 04:01:58.540,491.072
2 Oct 2023 03:54:01.135,2 Oct 2023 04:02:11.747,490.612
2 Oct 2023 03:54:01.519,2 Oct 2023 04:02:19.017,497.498
2 Oct 2023 03:54:03.100,2 Oct 2023 04:02:11.572,488.472
2 Oct 2023 03:54:07.172,2 Oct 2023 04:02:10.993,483.820
2 Oct 2023 03:54:07.284,2 Oct 2023 04:02:09.483,482.198
2 Oct 2023 03:54:10.735,2 Oct 2023 04:02:01.472,470.737
2 Oct 2023 03:54:13.896,2 Oct 2023 04:02:16.848,482.951
2 Oct 2023 03:54:14.324,2 Oct 2023 04:02:15.889,481.565
2 Oct 2023 03:54:15.025,2 Oct 2023 04:02:16.401,481.376
2 Oct 2023 03:54:17.336,2 Oct 2023 04:02:18.279,480.943
2 Oct 2023 03:54:38.355,2 Oct 2023 03:59:59.847,321.492
2 Oct 2023 03:54:57.133,2 Oct 2023 03:59:45.987,288.854
2 Oct 2023 03:55:01.991,2 Oct 2023 04:00:27.368,325.376
2 Oct 2023 03:56:33.571,2 Oct 2023 04:03:37.909,424.338
2 Oct 2023 03:57:22.063,2 Oct 2023 04:04:34.744,432.681
2 Oct 2023 03:58:34.962,2 Oct 2023 04:03:16.980,282.018
2 Oct 2023 03:58:36.229,2 Oct 2023 03:59:02.126,25.897
2 Oct 2023 03:58:56.180,2 Oct 2023 04:06:32.547,456.367
2 Oct 2023 04:00:22.058,2 Oct 2023 04:02:25.861,123.804
2 Oct 2023 04:01:01.946,2 Oct 2023 04:06:32.152,330.206
2 Oct 2023 04:02:40.374,2 Oct 2023 04:10:51.799,491.426
2 Oct 2023 04:03:56.013,2 Oct 2023 04:11:56.329,480.316
2 Oct 2023 04:04:12.012,2 Oct 2023 04:10:14.865,362.853
2 Oct 2023 04:05:32.645,2 Oct 2023 04:13:52.676,500.032
2 Oct 2023 04:06:17.842,2 Oct 2023 04:11:42.990,325.148
2 Oct 2023 04:08:26.185,2 Oct 2023 04:15:50.920,444.735
2 Oct 2023 04:09:00.139,2 Oct 2023 04:14:29.075,328.937
2 Oct 2023 04:09:14.045,2 Oct 2023 04:16:48.429,454.385
2 Oct 2023 04:11:49.512,2 Oct 2023 04:19:48.121,478.609
2 Oct 2023 04:13:05.761,2 Oct 2023 04:21:15.916,490.155
2 Oct 2023 04:13:09.313,2 Oct 2023 04:20:46.594,457.281
2 Oct 2023 04:13:56.529,2 Oct 2023 04:19:44.364,347.835
2 Oct 2023 04:15:15.825,2 Oct 2023 04:23:00.088,464.264
2 Oct 2023 04:15:15.825,2 Oct 2023 04:23:00.088,464.264
2 Oct 2023 04:15:34.688,2 Oct 2023 04:23:23.707,469.020
2 Oct 2023 04:15:35.798,2 Oct 2023 04:23:07.416,451.618
2 Oct 2023 04:16:20.258,2 Oct 2023 04:24:08.347,468.089
2 Oct 2023 04:16:23.698,2 Oct 2023 04:21:56.163,332.466
2 Oct 2023 04:17:32.369,2 Oct 2023 04:22:49.264,316.896
2 Oct 2023 04:18:00.506,2 Oct 2023 04:26:07.054,486.547
2 Oct 2023 04:18:16.341,2 Oct 2023 04:26:26.438,490.096
2 Oct 2023 04:18:18.005,2 Oct 2023 04:26:27.721,489.716
2 Oct 2023 04:18:18.648,2 Oct 2023 04:26:28.253,489.605
2 Oct 2023 04:18:22.039,2 Oct 2023 04:26:31.788,489.749
2 Oct 2023 04:18:22.374,2 Oct 2023 04:26:30.493,488.119
2 Oct 2023 04:18:26.380,2 Oct 2023 04:26:34.824,488.444
2 Oct 2023 04:18:42.813,2 Oct 2023 04:26:51.385,488.572
2 Oct 2023 04:18:55.501,2 Oct 2023 04:26:55.355,479.854
2 Oct 2023 04:18:55.643,2 Oct 2023 04:27:04.421,488.779
2 Oct 2023 04:19:07.993,2 Oct 2023 04:22:00.367,172.373
2 Oct 2023 04:19:11.053,2 Oct 2023 04:25:25.715,374.662
2 Oct 2023 04:19:19.634,2 Oct 2023 04:25:47.947,388.313
2 Oct 2023 04:19:20.306,2 Oct 2023 04:25:59.861,399.555
2 Oct 2023 04:19:21.218,2 Oct 2023 04:27:27.405,486.187
2 Oct 2023 04:20:17.746,2 Oct 2023 04:28:27.773,490.027
2 Oct 2023 04:21:22.602,2 Oct 2023 04:25:14.043,231.441
2 Oct 2023 04:21:44.216,2 Oct 2023 04:29:46.540,482.324
2 Oct 2023 04:22:34.878,2 Oct 2023 04:30:41.665,486.787
2 Oct 2023 04:22:35.379,2 Oct 2023 04:29:41.050,425.671
2 Oct 2023 04:23:11.562,2 Oct 2023 04:26:36.159,204.597
2 Oct 2023 04:24:31.614,2 Oct 2023 04:30:20.371,348.758
2 Oct 2023 04:29:08.791,2 Oct 2023 04:37:08.129,479.338
2 Oct 2023 04:30:40.324,2 Oct 2023 04:38:56.711,496.387
2 Oct 2023 04:32:35.146,2 Oct 2023 04:38:04.158,329.012
2 Oct 2023 04:35:20.388,2 Oct 2023 04:43:32.166,491.778
2 Oct 2023 04:37:02.777,2 Oct 2023 04:45:12.194,489.417
2 Oct 2023 04:37:07.583,2 Oct 2023 04:45:23.944,496.361
2 Oct 2023 04:38:00.826,2 Oct 2023 04:46:09.623,488.797
2 Oct 2023 04:38:33.740,2 Oct 2023 04:46:32.398,478.658
2 Oct 2023 04:38:44.298,2 Oct 2023 04:46:34.534,470.236
2 Oct 2023 04:38:53.174,2 Oct 2023 04:46:38.948,465.774
2 Oct 2023 04:38:59.608,2 Oct 2023 04:46:00.498,420.890
2 Oct 2023 04:39:04.124,2 Oct 2023 04:44:51.042,346.918
2 Oct 2023 04:39:04.124,2 Oct 2023 04:44:51.042,346.918
2 Oct 2023 04:39:20.037,2 Oct 2023 04:47:27.590,487.553
2 Oct 2023 04:40:07.562,2 Oct 2023 04:48:07.418,479.856
2 Oct 2023 04:40:23.867,2 Oct 2023 04:47:59.399,455.533
2 Oct 2023 04:40:28.172,2 Oct 2023 04:46:04.674,336.502
2 Oct 2023 04:40:36.464,2 Oct 2023 04:48:36.105,479.641
2 Oct 2023 04:40:46.741,2 Oct 2023 04:48:31.031,464.291
2 Oct 2023 04:40:46.907,2 Oct 2023 04:48:33.404,466.497
2 Oct 2023 04:40:49.401,2 Oct 2023 04:48:32.909,463.508
2 Oct 2023 04:40:52.769,2 Oct 2023 04:48:40.831,468.062
2 Oct 2023 04:40:53.169,2 Oct 2023 04:48:41.580,468.411
2 Oct 2023 04:40:54.468,2 Oct 2023 04:48:40.159,465.691
2 Oct 2023 04:40:54.785,2 Oct 2023 04:48:44.026,469.241
2 Oct 2023 04:40:55.359,2 Oct 2023 04:48:25.651,450.291
2 Oct 2023 04:41:01.568,2 Oct 2023 04:48:19.395,437.827
2 Oct 2023 04:41:02.985,2 Oct 2023 04:47:53.654,410.669
2 Oct 2023 04:42:23.645,2 Oct 2023 04:49:06.708,403.063
2 Oct 2023 04:43:22.563,2 Oct 2023 04:51:04.906,462.343
2 Oct 2023 04:45:47.877,2 Oct 2023 04:52:10.694,382.816
2 Oct 2023 04:46:26.577,2 Oct 2023 04:54:25.748,479.172
2 Oct 2023 04:48:06.683,2 Oct 2023 04:54:05.111,358.427
2 Oct 2023 04:49:22.182,2 Oct 2023 04:57:38.524,496.341
2 Oct 2023 04:51:12.272,2 Oct 2023 04:58:20.646,428.373
2 Oct 2023 04:52:09.475,2 Oct 2023 05:00:14.410,484.935
2 Oct 2023 04:54:51.404,2 Oct 2023 05:03:00.580,489.177
2 Oct 2023 04:55:05.027,2 Oct 2023 04:57:16.346,131.319
2 Oct 2023 04:56:43.376,2 Oct 2023 05:01:06.652,263.275
2 Oct 2023 04:58:12.180,2 Oct 2023 05:01:01.749,169.569
2 Oct 2023 04:59:22.199,2 Oct 2023 05:07:31.702,489.503
2 Oct 2023 04:59:44.603,2 Oct 2023 05:05:10.925,326.322
2 Oct 2023 05:00:13.568,2 Oct 2023 05:07:03.975,410.408
2 Oct 2023 05:01:47.981,2 Oct 2023 05:09:59.658,491.677
2 Oct 2023 05:01:55.983,2 Oct 2023 05:09:51.009,475.025
2 Oct 2023 05:02:44.576,2 Oct 2023 05:10:50.080,485.504
2 Oct 2023 05:03:24.160,2 Oct 2023 05:08:25.020,300.860
2 Oct 2023 05:03:24.160,2 Oct 2023 05:08:25.020,300.860
2 Oct 2023 05:03:39.970,2 Oct 2023 05:07:36.877,236.908
2 Oct 2023 05:03:41.606,2 Oct 2023 05:10:41.805,420.198
2 Oct 2023 05:04:10.354,2 Oct 2023 05:08:57.790,287.436
2 Oct 2023 05:04:44.067,2 Oct 2023 05:12:21.626,457.559
2 Oct 2023 05:04:51.042,2 Oct 2023 05:12:58.598,487.556
2 Oct 2023 05:05:04.720,2 Oct 2023 05:13:14.025,489.305
2 Oct 2023 05:05:07.725,2 Oct 2023 05:12:31.201,443.477
2 Oct 2023 05:05:08.500,2 Oct 2023 05:12:33.604,445.104
2 Oct 2023 05:05:08.908,2 Oct 2023 05:12:34.436,445.529
2 Oct 2023 05:05:09.592,2 Oct 2023 05:12:40.481,450.889
2 Oct 2023 05:05:09.951,2 Oct 2023 05:13:20.250,490.299
2 Oct 2023 05:05:12.850,2 Oct 2023 05:12:37.303,444.454
2 Oct 2023 05:05:14.435,2 Oct 2023 05:12:43.783,449.348
2 Oct 2023 05:05:18.329,2 Oct 2023 05:13:21.020,482.691
2 Oct 2023 05:05:31.926,2 Oct 2023 05:12:59.105,447.179
2 Oct 2023 05:05:45.859,2 Oct 2023 05:13:10.868,445.009
2 Oct 2023 05:05:59.897,2 Oct 2023 05:12:57.592,417.696
2 Oct 2023 05:06:07.302,2 Oct 2023 05:13:38.935,451.633
2 Oct 2023 05:06:36.091,2 Oct 2023 05:13:24.528,408.437
2 Oct 2023 05:07:39.921,2 Oct 2023 05:14:16.092,396.171
2 Oct 2023 05:08:17.133,2 Oct 2023 05:15:20.999,423.866
2 Oct 2023 05:08:28.547,2 Oct 2023 05:16:28.322,479.775
2 Oct 2023 05:08:59.028,2 Oct 2023 05:16:11.662,432.635
2 Oct 2023 05:09:12.434,2 Oct 2023 05:12:33.028,200.593
2 Oct 2023 05:09:28.447,2 Oct 2023 05:16:46.403,437.956
2 Oct 2023 05:10:57.803,2 Oct 2023 05:17:57.103,419.299
2 Oct 2023 05:11:10.571,2 Oct 2023 05:16:49.653,339.081
2 Oct 2023 05:16:33.086,2 Oct 2023 05:23:22.487,409.401
2 Oct 2023 05:17:18.886,2 Oct 2023 05:25:40.027,501.141
2 Oct 2023 05:19:17.150,2 Oct 2023 05:23:28.589,251.439
2 Oct 2023 05:20:05.369,2 Oct 2023 05:24:06.986,241.616
2 Oct 2023 05:22:30.380,2 Oct 2023 05:29:12.006,401.626
2 Oct 2023 05:23:36.351,2 Oct 2023 05:31:49.711,493.360
2 Oct 2023 05:23:51.934,2 Oct 2023 05:31:54.550,482.616
2 Oct 2023 05:24:50.356,2 Oct 2023 05:33:02.725,492.369
2 Oct 2023 05:24:54.524,2 Oct 2023 05:32:11.724,437.199
2 Oct 2023 05:25:47.173,2 Oct 2023 05:33:50.563,483.390
2 Oct 2023 05:25:54.253,2 Oct 2023 05:33:59.960,485.707
2 Oct 2023 05:26:28.842,2 Oct 2023 05:31:54.181,325.338
2 Oct 2023 05:26:41.293,2 Oct 2023 05:34:36.979,475.686
2 Oct 2023 05:26:42.401,2 Oct 2023 05:34:57.053,494.653
2 Oct 2023 05:26:56.505,2 Oct 2023 05:31:41.705,285.200
2 Oct 2023 05:27:13.927,2 Oct 2023 05:31:38.944,265.017
2 Oct 2023 05:28:20.732,2 Oct 2023 05:36:30.623,489.891
2 Oct 2023 05:28:21.589,2 Oct 2023 05:33:31.084,309.495
2 Oct 2023 05:28:24.877,2 Oct 2023 05:34:10.873,345.996
2 Oct 2023 05:28:58.361,2 Oct 2023 05:33:49.489,291.128
2 Oct 2023 05:29:00.833,2 Oct 2023 05:34:01.357,300.524
2 Oct 2023 05:29:00.899,2 Oct 2023 05:34:05.233,304.334
2 Oct 2023 05:29:01.065,2 Oct 2023 05:34:00.037,298.972
2 Oct 2023 05:29:05.879,2 Oct 2023 05:33:44.810,278.930
2 Oct 2023 05:29:06.731,2 Oct 2023 05:33:56.076,289.345
2 Oct 2023 05:29:34.580,2 Oct 2023 05:37:50.026,495.446
2 Oct 2023 05:29:35.603,2 Oct 2023 05:33:16.757,221.154
2 Oct 2023 05:30:09.119,2 Oct 2023 05:32:45.582,156.463
2 Oct 2023 05:33:03.386,2 Oct 2023 05:40:48.582,465.195
2 Oct 2023 05:33:31.329,2 Oct 2023 05:41:11.465,460.136
2 Oct 2023 05:33:32.597,2 Oct 2023 05:36:38.024,185.426
2 Oct 2023 05:34:21.560,2 Oct 2023 05:39:55.152,333.592
2 Oct 2023 05:35:59.509,2 Oct 2023 05:44:20.900,501.392
2 Oct 2023 05:38:43.373,2 Oct 2023 05:44:50.425,367.053
2 Oct 2023 05:38:54.078,2 Oct 2023 05:46:13.005,438.927
2 Oct 2023 05:39:20.098,2 Oct 2023 05:41:29.018,128.920
2 Oct 2023 05:41:24.744,2 Oct 2023 05:49:38.343,493.599
2 Oct 2023 05:43:54.887,2 Oct 2023 05:48:21.536,266.649
2 Oct 2023 05:46:47.172,2 Oct 2023 05:53:28.210,401.038
2 Oct 2023 05:48:13.822,2 Oct 2023 05:56:32.833,499.011
2 Oct 2023 05:48:25.888,2 Oct 2023 05:56:23.849,477.960
2 Oct 2023 05:49:52.152,2 Oct 2023 05:55:22.865,330.712
2 Oct 2023 05:49:57.727,2 Oct 2023 05:58:01.898,484.171
2 Oct 2023 05:50:12.989,2 Oct 2023 05:56:09.214,356.225
2 Oct 2023 05:51:41.718,2 Oct 2023 05:59:04.985,443.267
2 Oct 2023 05:51:45.886,2 Oct 2023 05:59:40.703,474.817
2 Oct 2023 05:51:47.989,2 Oct 2023 05:59:50.504,482.515
2 Oct 2023 05:52:00.891,2 Oct 2023 05:59:14.258,433.367
2 Oct 2023 05:52:10.792,2 Oct 2023 05:59:15.260,424.468
2 Oct 2023 05:52:19.297,2 Oct 2023 06:00:31.622,492.326
2 Oct 2023 05:53:16.588,2 Oct 2023 05:56:34.530,197.942
2 Oct 2023 05:53:25.407,2 Oct 2023 06:00:55.101,449.695
2 Oct 2023 05:54:03.085,2 Oct 2023 05:56:32.758,149.672
2 Oct 2023 05:54:13.611,2 Oct 2023 05:56:30.434,136.823
2 Oct 2023 05:54:21.716,2 Oct 2023 05:56:06.646,104.930
2 Oct 2023 05:54:22.724,2 Oct 2023 06:02:35.303,492.579
2 Oct 2023 05:54:23.143,2 Oct 2023 05:56:03.907,100.764
2 Oct 2023 05:54:30.413,2 Oct 2023 05:55:53.199,82.786
2 Oct 2023 05:54:31.565,2 Oct 2023 05:56:03.690,92.125
2 Oct 2023 05:54:42.024,2 Oct 2023 05:56:35.528,113.503
2 Oct 2023 05:54:42.834,2 Oct 2023 06:01:17.119,394.285
2 Oct 2023 05:54:47.272,2 Oct 2023 06:03:05.915,498.643
2 Oct 2023 05:55:05.921,2 Oct 2023 05:57:29.381,143.460
2 Oct 2023 05:55:08.860,2 Oct 2023 05:56:34.932,86.071
2 Oct 2023 05:56:21.856,2 Oct 2023 06:04:14.577,472.721
2 Oct 2023 05:56:28.739,2 Oct 2023 06:02:42.092,373.353
2 Oct 2023 05:57:19.696,2 Oct 2023 06:05:16.881,477.186
2 Oct 2023 06:03:55.625,2 Oct 2023 06:12:13.021,497.396
2 Oct 2023 06:04:29.496,2 Oct 2023 06:09:30.212,300.716
2 Oct 2023 06:04:40.504,2 Oct 2023 06:12:28.581,468.078
2 Oct 2023 06:05:23.393,2 Oct 2023 06:12:30.916,427.523
2 Oct 2023 06:05:59.000,2 Oct 2023 06:10:00.571,241.571
2 Oct 2023 06:10:33.584,2 Oct 2023 06:17:40.180,426.595
2 Oct 2023 06:11:08.201,2 Oct 2023 06:18:17.446,429.244
2 Oct 2023 06:11:48.226,2 Oct 2023 06:15:04.801,196.575
2 Oct 2023 06:11:58.565,2 Oct 2023 06:19:07.336,428.771
2 Oct 2023 06:12:33.952,2 Oct 2023 06:20:01.983,448.031
2 Oct 2023 06:13:09.177,2 Oct 2023 06:19:28.527,379.350
2 Oct 2023 06:13:40.102,2 Oct 2023 06:20:51.623,431.521
2 Oct 2023 06:14:32.295,2 Oct 2023 06:20:14.798,342.503
2 Oct 2023 06:15:06.723,2 Oct 2023 06:22:42.322,455.599
2 Oct 2023 06:16:38.504,2 Oct 2023 06:24:08.678,450.174
2 Oct 2023 06:16:56.672,2 Oct 2023 06:21:17.890,261.218
2 Oct 2023 06:19:30.015,2 Oct 2023 06:27:30.141,480.127
2 Oct 2023 06:19:38.763,2 Oct 2023 06:27:54.471,495.708
2 Oct 2023 06:21:26.089,2 Oct 2023 06:25:17.004,230.915
2 Oct 2023 06:22:36.824,2 Oct 2023 06:30:48.766,491.941
2 Oct 2023 06:22:41.831,2 Oct 2023 06:27:15.088,273.257
2 Oct 2023 06:24:00.749,2 Oct 2023 06:28:48.025,287.276
2 Oct 2023 06:25:01.941,2 Oct 2023 06:30:56.546,354.605
2 Oct 2023 06:26:04.898,2 Oct 2023 06:31:27.294,322.396
2 Oct 2023 06:26:08.965,2 Oct 2023 06:31:38.821,329.856
2 Oct 2023 06:28:21.467,2 Oct 2023 06:35:29.305,427.838
2 Oct 2023 06:30:30.247,2 Oct 2023 06:36:06.022,335.775
2 Oct 2023 06:30:33.607,2 Oct 2023 06:36:10.663,337.056
2 Oct 2023 06:34:45.032,2 Oct 2023 06:43:04.911,499.879
2 Oct 2023 06:35:06.552,2 Oct 2023 06:36:45.839,99.287
2 Oct 2023 06:35:53.341,2 Oct 2023 06:41:31.679,338.338
2 Oct 2023 06:36:12.425,2 Oct 2023 06:41:24.187,311.763
2 Oct 2023 06:36:28.934,2 Oct 2023 06:44:40.922,491.988
2 Oct 2023 06:38:08.761,2 Oct 2023 06:46:29.572,500.811
2 Oct 2023 06:38:18.144,2 Oct 2023 06:45:49.128,450.984
2 Oct 2023 06:39:17.948,2 Oct 2023 06:46:44.061,446.113
2 Oct 2023 06:39:30.278,2 Oct 2023 06:47:44.644,494.367
2 Oct 2023 06:40:17.506,2 Oct 2023 06:48:26.551,489.045
2 Oct 2023 06:40:24.520,2 Oct 2023 06:45:58.029,333.509
2 Oct 2023 06:41:07.099,2 Oct 2023 06:47:02.186,355.087
2 Oct 2023 06:41:11.605,2 Oct 2023 06:48:42.231,450.626
2 Oct 2023 06:41:19.433,2 Oct 2023 06:49:41.902,502.469
2 Oct 2023 06:41:47.653,2 Oct 2023 06:41:50.443,2.790
2 Oct 2023 06:42:39.455,2 Oct 2023 06:50:55.989,496.534
2 Oct 2023 06:43:48.212,2 Oct 2023 06:52:05.762,497.551
2 Oct 2023 06:43:53.545,2 Oct 2023 06:49:30.546,337.001
2 Oct 2023 06:49:57.743,2 Oct 2023 06:55:36.850,339.107
2 Oct 2023 06:50:37.493,2 Oct 2023 06:58:24.273,466.780
2 Oct 2023 06:51:07.522,2 Oct 2023 06:59:00.713,473.191
2 Oct 2023 06:51:20.505,2 Oct 2023 06:59:30.012,489.507
2 Oct 2023 06:51:47.728,2 Oct 2023 06:58:19.557,391.830
2 Oct 2023 06:52:43.698,2 Oct 2023 06:55:40.554,176.856
2 Oct 2023 06:56:27.441,2 Oct 2023 07:02:36.081,368.640
2 Oct 2023 06:58:42.946,2 Oct 2023 07:04:43.469,360.523
2 Oct 2023 06:58:56.525,2 Oct 2023 07:01:43.399,166.874
2 Oct 2023 06:59:03.832,2 Oct 2023 07:04:49.263,345.431
2 Oct 2023 07:01:07.383,2 Oct 2023 07:03:39.908,152.525
2 Oct 2023 07:01:35.886,2 Oct 2023 07:09:25.175,469.289
2 Oct 2023 07:02:02.644,2 Oct 2023 07:03:36.198,93.554
2 Oct 2023 07:02:59.637,2 Oct 2023 07:04:05.938,66.301
2 Oct 2023 07:03:34.510,2 Oct 2023 07:06:56.518,202.008
2 Oct 2023 07:04:28.560,2 Oct 2023 07:10:09.067,340.507
2 Oct 2023 07:06:01.673,2 Oct 2023 07:14:01.754,480.081
2 Oct 2023 07:06:09.757,2 Oct 2023 07:14:31.084,501.327
2 Oct 2023 07:07:03.670,2 Oct 2023 07:11:38.251,274.581
2 Oct 2023 07:07:30.004,2 Oct 2023 07:15:23.443,473.439
2 Oct 2023 07:09:23.349,2 Oct 2023 07:16:49.284,445.935
2 Oct 2023 07:09:35.953,2 Oct 2023 07:15:21.528,345.575
2 Oct 2023 07:10:21.787,2 Oct 2023 07:18:27.955,486.168
2 Oct 2023 07:13:10.350,2 Oct 2023 07:18:54.159,343.809
2 Oct 2023 07:14:45.573,2 Oct 2023 07:21:04.437,378.865
2 Oct 2023 07:14:45.573,2 Oct 2023 07:21:04.437,378.865
2 Oct 2023 07:15:48.783,2 Oct 2023 07:23:52.872,484.090
2 Oct 2023 07:16:41.659,2 Oct 2023 07:19:35.192,173.533
2 Oct 2023 07:16:50.198,2 Oct 2023 07:23:49.086,418.889
2 Oct 2023 07:17:00.265,2 Oct 2023 07:19:25.772,145.507
2 Oct 2023 07:18:59.049,2 Oct 2023 07:26:18.119,439.070
2 Oct 2023 07:18:59.616,2 Oct 2023 07:22:09.161,189.545
2 Oct 2023 07:19:57.466,2 Oct 2023 07:27:04.454,426.988
2 Oct 2023 07:21:17.809,2 Oct 2023 07:29:33.535,495.726
2 Oct 2023 07:22:09.784,2 Oct 2023 07:27:24.185,314.401
2 Oct 2023 07:23:31.549,2 Oct 2023 07:30:24.679,413.130
2 Oct 2023 07:24:47.687,2 Oct 2023 07:33:06.326,498.639
2 Oct 2023 07:25:00.079,2 Oct 2023 07:31:36.735,396.656
2 Oct 2023 07:25:54.320,2 Oct 2023 07:33:51.577,477.258
2 Oct 2023 07:26:25.356,2 Oct 2023 07:34:20.575,475.218
2 Oct 2023 07:26:36.823,2 Oct 2023 07:33:57.395,440.572
2 Oct 2023 07:26:53.935,2 Oct 2023 07:34:57.790,483.856
2 Oct 2023 07:27:47.521,2 Oct 2023 07:31:54.130,246.609
2 Oct 2023 07:27:56.603,2 Oct 2023 07:36:19.115,502.512
2 Oct 2023 07:29:39.404,2 Oct 2023 07:37:19.894,460.490
2 Oct 2023 07:29:42.730,2 Oct 2023 07:32:49.469,186.738
2 Oct 2023 07:30:36.307,2 Oct 2023 07:38:10.941,454.634
2 Oct 2023 07:30:55.290,2 Oct 2023 07:36:44.933,349.644
2 Oct 2023 07:32:22.632,2 Oct 2023 07:38:52.176,389.543
2 Oct 2023 07:35:27.323,2 Oct 2023 07:43:27.124,479.801
2 Oct 2023 07:35:39.676,2 Oct 2023 07:41:16.833,337.157
2 Oct 2023 07:37:39.394,2 Oct 2023 07:43:56.359,376.966
2 Oct 2023 07:37:55.664,2 Oct 2023 07:45:51.572,475.908
2 Oct 2023 07:38:15.290,2 Oct 2023 07:45:13.092,417.801
2 Oct 2023 07:38:15.290,2 Oct 2023 07:45:13.092,417.801
2 Oct 2023 07:38:23.341,2 Oct 2023 07:40:41.397,138.056
2 Oct 2023 07:38:44.754,2 Oct 2023 07:45:14.649,389.895
2 Oct 2023 07:39:17.369,2 Oct 2023 07:44:03.486,286.118
2 Oct 2023 07:39:46.985,2 Oct 2023 07:45:10.458,323.473
2 Oct 2023 07:40:27.812,2 Oct 2023 07:42:31.467,123.656
2 Oct 2023 07:42:05.923,2 Oct 2023 07:49:23.489,437.566
2 Oct 2023 07:43:02.082,2 Oct 2023 07:46:04.310,182.228
2 Oct 2023 07:43:08.939,2 Oct 2023 07:45:59.920,170.982
2 Oct 2023 07:43:11.169,2 Oct 2023 07:45:58.751,167.583
2 Oct 2023 07:43:13.891,2 Oct 2023 07:46:03.519,169.628
2 Oct 2023 07:43:24.012,2 Oct 2023 07:45:00.761,96.749
2 Oct 2023 07:43:35.931,2 Oct 2023 07:45:38.180,122.248
2 Oct 2023 07:43:37.272,2 Oct 2023 07:45:46.000,128.728
2 Oct 2023 07:43:59.698,2 Oct 2023 07:45:58.371,118.672
2 Oct 2023 07:44:15.219,2 Oct 2023 07:46:10.286,115.067
2 Oct 2023 07:44:18.527,2 Oct 2023 07:52:10.760,472.233
2 Oct 2023 07:45:10.285,2 Oct 2023 07:48:51.921,221.636
2 Oct 2023 07:46:15.656,2 Oct 2023 07:51:26.535,310.880
2 Oct 2023 07:48:00.487,2 Oct 2023 07:56:00.196,479.709
2 Oct 2023 07:51:48.621,2 Oct 2023 07:59:26.188,457.567
2 Oct 2023 07:52:52.463,2 Oct 2023 08:01:08.960,496.497
2 Oct 2023 07:53:15.338,2 Oct 2023 07:55:39.874,144.536
2 Oct 2023 07:53:41.638,2 Oct 2023 07:59:51.558,369.920
2 Oct 2023 07:54:02.638,2 Oct 2023 08:01:51.160,468.522
2 Oct 2023 07:55:32.856,2 Oct 2023 08:01:38.511,365.655
2 Oct 2023 07:56:41.529,2 Oct 2023 08:01:58.209,316.681
2 Oct 2023 07:57:09.504,2 Oct 2023 08:04:45.592,456.088
2 Oct 2023 07:58:50.951,2 Oct 2023 08:04:31.624,340.672
2 Oct 2023 07:59:47.423,2 Oct 2023 08:06:25.448,398.025
2 Oct 2023 08:00:33.732,2 Oct 2023 08:08:39.289,485.557
2 Oct 2023 08:00:33.732,2 Oct 2023 08:08:39.289,485.557
2 Oct 2023 08:01:25.977,2 Oct 2023 08:06:45.554,319.577
2 Oct 2023 08:02:11.278,2 Oct 2023 08:08:33.419,382.142
2 Oct 2023 08:02:11.484,2 Oct 2023 08:08:20.901,369.417
2 Oct 2023 08:02:22.022,2 Oct 2023 08:07:59.849,337.827
2 Oct 2023 08:02:36.503,2 Oct 2023 08:08:08.874,332.371
2 Oct 2023 08:02:37.152,2 Oct 2023 08:10:04.699,447.547
2 Oct 2023 08:03:09.422,2 Oct 2023 08:10:47.691,458.269
2 Oct 2023 08:03:09.707,2 Oct 2023 08:11:09.542,479.834
2 Oct 2023 08:03:33.018,2 Oct 2023 08:10:52.737,439.720
2 Oct 2023 08:03:41.252,2 Oct 2023 08:10:47.335,426.083
2 Oct 2023 08:03:46.601,2 Oct 2023 08:04:52.734,66.133
2 Oct 2023 08:03:53.790,2 Oct 2023 08:10:39.643,405.853
2 Oct 2023 08:03:56.297,2 Oct 2023 08:10:36.078,399.781
2 Oct 2023 08:04:01.777,2 Oct 2023 08:10:44.539,402.762
2 Oct 2023 08:04:04.178,2 Oct 2023 08:10:41.896,397.719
2 Oct 2023 08:04:05.136,2 Oct 2023 08:10:42.201,397.065
2 Oct 2023 08:04:08.027,2 Oct 2023 08:10:43.631,395.604
2 Oct 2023 08:04:13.884,2 Oct 2023 08:10:15.802,361.918
2 Oct 2023 08:05:06.648,2 Oct 2023 08:13:14.846,488.198
2 Oct 2023 08:05:40.762,2 Oct 2023 08:06:16.834,36.072
2 Oct 2023 08:05:58.190,2 Oct 2023 08:14:07.469,489.279
2 Oct 2023 08:07:52.193,2 Oct 2023 08:15:52.820,480.628
